bin_left,bin_right,bin_mid,count,is_structuring_band
66979000,66980000,66979500.0,0,0
66980000,66981000,66980500.0,0,0
66981000,66982000,66981500.0,0,0
66982000,66983000,66982500.0,0,0
66983000,66984000,66983500.0,0,0
66984000,66985000,66984500.0,0,0
66985000,66986000,66985500.0,0,0
66986000,66987000,66986500.0,0,0
66987000,66988000,66987500.0,0,0
66988000,66989000,66988500.0,0,0
66989000,66990000,66989500.0,0,0
66990000,66991000,66990500.0,0,0
66991000,66992000,66991500.0,0,0
66992000,66993000,66992500.0,0,0
66993000,66994000,66993500.0,0,0
66994000,66995000,66994500.0,0,0
66995000,66996000,66995500.0,0,0
66996000,66997000,66996500.0,0,0
66997000,66998000,66997500.0,0,0
66998000,66999000,66998500.0,0,0
66999000,67000000,66999500.0,0,0
67000000,67001000,67000500.0,0,0
67001000,67002000,67001500.0,0,0
67002000,67003000,67002500.0,0,0
67003000,67004000,67003500.0,0,0
67004000,67005000,67004500.0,0,0
67005000,67006000,67005500.0,0,0
67006000,67007000,67006500.0,0,0
67007000,67008000,67007500.0,0,0
67008000,67009000,67008500.0,0,0
67009000,67010000,67009500.0,0,0
67010000,67011000,67010500.0,0,0
67011000,67012000,67011500.0,0,0
67012000,67013000,67012500.0,0,0
67013000,67014000,67013500.0,0,0
67014000,67015000,67014500.0,0,0
67015000,67016000,67015500.0,0,0
67016000,67017000,67016500.0,0,0
67017000,67018000,67017500.0,0,0
67018000,67019000,67018500.0,0,0
67019000,67020000,67019500.0,0,0
67020000,67021000,67020500.0,0,0
67021000,67022000,67021500.0,0,0
67022000,67023000,67022500.0,0,0
67023000,67024000,67023500.0,0,0
67024000,67025000,67024500.0,0,0
67025000,67026000,67025500.0,0,0
67026000,67027000,67026500.0,0,0
67027000,67028000,67027500.0,0,0
67028000,67029000,67028500.0,0,0
67029000,67030000,67029500.0,0,0
67030000,67031000,67030500.0,0,0
67031000,67032000,67031500.0,0,0
67032000,67033000,67032500.0,0,0
67033000,67034000,67033500.0,0,0
67034000,67035000,67034500.0,0,0
67035000,67036000,67035500.0,0,0
67036000,67037000,67036500.0,0,0
67037000,67038000,67037500.0,0,0
67038000,67039000,67038500.0,0,0
67039000,67040000,67039500.0,0,0
67040000,67041000,67040500.0,0,0
67041000,67042000,67041500.0,0,0
67042000,67043000,67042500.0,0,0
67043000,67044000,67043500.0,0,0
67044000,67045000,67044500.0,0,0
67045000,67046000,67045500.0,0,0
67046000,67047000,67046500.0,0,0
67047000,67048000,67047500.0,0,0
67048000,67049000,67048500.0,0,0
67049000,67050000,67049500.0,0,0
67050000,67051000,67050500.0,0,0
67051000,67052000,67051500.0,0,0
67052000,67053000,67052500.0,0,0
67053000,67054000,67053500.0,0,0
67054000,67055000,67054500.0,0,0
67055000,67056000,67055500.0,0,0
67056000,67057000,67056500.0,0,0
67057000,67058000,67057500.0,0,0
67058000,67059000,67058500.0,0,0
67059000,67060000,67059500.0,0,0
67060000,67061000,67060500.0,0,0
67061000,67062000,67061500.0,0,0
67062000,67063000,67062500.0,0,0
67063000,67064000,67063500.0,0,0
67064000,67065000,67064500.0,0,0
67065000,67066000,67065500.0,0,0
67066000,67067000,67066500.0,0,0
67067000,67068000,67067500.0,0,0
67068000,67069000,67068500.0,0,0
67069000,67070000,67069500.0,0,0
67070000,67071000,67070500.0,0,0
67071000,67072000,67071500.0,0,0
67072000,67073000,67072500.0,0,0
67073000,67074000,67073500.0,0,0
67074000,67075000,67074500.0,0,0
67075000,67076000,67075500.0,0,0
67076000,67077000,67076500.0,0,0
67077000,67078000,67077500.0,0,0
67078000,67079000,67078500.0,0,0
67079000,67080000,67079500.0,0,0
67080000,67081000,67080500.0,0,0
67081000,67082000,67081500.0,0,0
67082000,67083000,67082500.0,0,0
67083000,67084000,67083500.0,0,0
67084000,67085000,67084500.0,0,0
67085000,67086000,67085500.0,0,0
67086000,67087000,67086500.0,0,0
67087000,67088000,67087500.0,0,0
67088000,67089000,67088500.0,0,0
67089000,67090000,67089500.0,0,0
67090000,67091000,67090500.0,0,0
67091000,67092000,67091500.0,0,0
67092000,67093000,67092500.0,0,0
67093000,67094000,67093500.0,0,0
67094000,67095000,67094500.0,0,0
67095000,67096000,67095500.0,0,0
67096000,67097000,67096500.0,0,0
67097000,67098000,67097500.0,0,0
67098000,67099000,67098500.0,0,0
67099000,67100000,67099500.0,0,0
67100000,67101000,67100500.0,0,0
67101000,67102000,67101500.0,0,0
67102000,67103000,67102500.0,0,0
67103000,67104000,67103500.0,0,0
67104000,67105000,67104500.0,0,0
67105000,67106000,67105500.0,0,0
67106000,67107000,67106500.0,0,0
67107000,67108000,67107500.0,0,0
67108000,67109000,67108500.0,0,0
67109000,67110000,67109500.0,0,0
67110000,67111000,67110500.0,0,0
67111000,67112000,67111500.0,0,0
67112000,67113000,67112500.0,0,0
67113000,67114000,67113500.0,0,0
67114000,67115000,67114500.0,0,0
67115000,67116000,67115500.0,0,0
67116000,67117000,67116500.0,0,0
67117000,67118000,67117500.0,0,0
67118000,67119000,67118500.0,0,0
67119000,67120000,67119500.0,0,0
67120000,67121000,67120500.0,0,0
67121000,67122000,67121500.0,0,0
67122000,67123000,67122500.0,0,0
67123000,67124000,67123500.0,0,0
67124000,67125000,67124500.0,0,0
67125000,67126000,67125500.0,0,0
67126000,67127000,67126500.0,0,0
67127000,67128000,67127500.0,0,0
67128000,67129000,67128500.0,0,0
67129000,67130000,67129500.0,0,0
67130000,67131000,67130500.0,0,0
67131000,67132000,67131500.0,0,0
67132000,67133000,67132500.0,0,0
67133000,67134000,67133500.0,0,0
67134000,67135000,67134500.0,0,0
67135000,67136000,67135500.0,0,0
67136000,67137000,67136500.0,0,0
67137000,67138000,67137500.0,0,0
67138000,67139000,67138500.0,0,0
67139000,67140000,67139500.0,0,0
67140000,67141000,67140500.0,0,0
67141000,67142000,67141500.0,0,0
67142000,67143000,67142500.0,0,0
67143000,67144000,67143500.0,0,0
67144000,67145000,67144500.0,0,0
67145000,67146000,67145500.0,0,0
67146000,67147000,67146500.0,0,0
67147000,67148000,67147500.0,0,0
67148000,67149000,67148500.0,0,0
67149000,67150000,67149500.0,0,0
67150000,67151000,67150500.0,0,0
67151000,67152000,67151500.0,0,0
67152000,67153000,67152500.0,0,0
67153000,67154000,67153500.0,0,0
67154000,67155000,67154500.0,0,0
67155000,67156000,67155500.0,0,0
67156000,67157000,67156500.0,0,0
67157000,67158000,67157500.0,0,0
67158000,67159000,67158500.0,0,0
67159000,67160000,67159500.0,0,0
67160000,67161000,67160500.0,0,0
67161000,67162000,67161500.0,0,0
67162000,67163000,67162500.0,0,0
67163000,67164000,67163500.0,0,0
67164000,67165000,67164500.0,0,0
67165000,67166000,67165500.0,0,0
67166000,67167000,67166500.0,0,0
67167000,67168000,67167500.0,0,0
67168000,67169000,67168500.0,0,0
67169000,67170000,67169500.0,0,0
67170000,67171000,67170500.0,0,0
67171000,67172000,67171500.0,0,0
67172000,67173000,67172500.0,0,0
67173000,67174000,67173500.0,0,0
67174000,67175000,67174500.0,0,0
67175000,67176000,67175500.0,0,0
67176000,67177000,67176500.0,0,0
67177000,67178000,67177500.0,0,0
67178000,67179000,67178500.0,0,0
67179000,67180000,67179500.0,0,0
67180000,67181000,67180500.0,0,0
67181000,67182000,67181500.0,0,0
67182000,67183000,67182500.0,0,0
67183000,67184000,67183500.0,0,0
67184000,67185000,67184500.0,0,0
67185000,67186000,67185500.0,0,0
67186000,67187000,67186500.0,0,0
67187000,67188000,67187500.0,0,0
67188000,67189000,67188500.0,0,0
67189000,67190000,67189500.0,0,0
67190000,67191000,67190500.0,0,0
67191000,67192000,67191500.0,0,0
67192000,67193000,67192500.0,0,0
67193000,67194000,67193500.0,0,0
67194000,67195000,67194500.0,0,0
67195000,67196000,67195500.0,0,0
67196000,67197000,67196500.0,0,0
67197000,67198000,67197500.0,0,0
67198000,67199000,67198500.0,0,0
67199000,67200000,67199500.0,0,0
67200000,67201000,67200500.0,0,0
67201000,67202000,67201500.0,0,0
67202000,67203000,67202500.0,0,0
67203000,67204000,67203500.0,0,0
67204000,67205000,67204500.0,0,0
67205000,67206000,67205500.0,0,0
67206000,67207000,67206500.0,0,0
67207000,67208000,67207500.0,0,0
67208000,67209000,67208500.0,0,0
67209000,67210000,67209500.0,0,0
67210000,67211000,67210500.0,0,0
67211000,67212000,67211500.0,0,0
67212000,67213000,67212500.0,0,0
67213000,67214000,67213500.0,0,0
67214000,67215000,67214500.0,0,0
67215000,67216000,67215500.0,0,0
67216000,67217000,67216500.0,0,0
67217000,67218000,67217500.0,0,0
67218000,67219000,67218500.0,0,0
67219000,67220000,67219500.0,0,0
67220000,67221000,67220500.0,0,0
67221000,67222000,67221500.0,0,0
67222000,67223000,67222500.0,0,0
67223000,67224000,67223500.0,0,0
67224000,67225000,67224500.0,0,0
67225000,67226000,67225500.0,0,0
67226000,67227000,67226500.0,0,0
67227000,67228000,67227500.0,0,0
67228000,67229000,67228500.0,0,0
67229000,67230000,67229500.0,0,0
67230000,67231000,67230500.0,0,0
67231000,67232000,67231500.0,0,0
67232000,67233000,67232500.0,0,0
67233000,67234000,67233500.0,0,0
67234000,67235000,67234500.0,0,0
67235000,67236000,67235500.0,0,0
67236000,67237000,67236500.0,0,0
67237000,67238000,67237500.0,0,0
67238000,67239000,67238500.0,0,0
67239000,67240000,67239500.0,0,0
67240000,67241000,67240500.0,0,0
67241000,67242000,67241500.0,0,0
67242000,67243000,67242500.0,0,0
67243000,67244000,67243500.0,0,0
67244000,67245000,67244500.0,0,0
67245000,67246000,67245500.0,0,0
67246000,67247000,67246500.0,0,0
67247000,67248000,67247500.0,0,0
67248000,67249000,67248500.0,0,0
67249000,67250000,67249500.0,0,0
67250000,67251000,67250500.0,0,0
67251000,67252000,67251500.0,0,0
67252000,67253000,67252500.0,0,0
67253000,67254000,67253500.0,0,0
67254000,67255000,67254500.0,0,0
67255000,67256000,67255500.0,0,0
67256000,67257000,67256500.0,0,0
67257000,67258000,67257500.0,0,0
67258000,67259000,67258500.0,0,0
67259000,67260000,67259500.0,0,0
67260000,67261000,67260500.0,0,0
67261000,67262000,67261500.0,0,0
67262000,67263000,67262500.0,0,0
67263000,67264000,67263500.0,0,0
67264000,67265000,67264500.0,0,0
67265000,67266000,67265500.0,0,0
67266000,67267000,67266500.0,0,0
67267000,67268000,67267500.0,0,0
67268000,67269000,67268500.0,0,0
67269000,67270000,67269500.0,0,0
67270000,67271000,67270500.0,0,0
67271000,67272000,67271500.0,0,0
67272000,67273000,67272500.0,0,0
67273000,67274000,67273500.0,0,0
67274000,67275000,67274500.0,0,0
67275000,67276000,67275500.0,0,0
67276000,67277000,67276500.0,0,0
67277000,67278000,67277500.0,0,0
67278000,67279000,67278500.0,0,0
67279000,67280000,67279500.0,0,0
67280000,67281000,67280500.0,0,0
67281000,67282000,67281500.0,0,0
67282000,67283000,67282500.0,0,0
67283000,67284000,67283500.0,0,0
67284000,67285000,67284500.0,0,0
67285000,67286000,67285500.0,0,0
67286000,67287000,67286500.0,0,0
67287000,67288000,67287500.0,0,0
67288000,67289000,67288500.0,0,0
67289000,67290000,67289500.0,0,0
67290000,67291000,67290500.0,0,0
67291000,67292000,67291500.0,0,0
67292000,67293000,67292500.0,0,0
67293000,67294000,67293500.0,0,0
67294000,67295000,67294500.0,0,0
67295000,67296000,67295500.0,0,0
67296000,67297000,67296500.0,0,0
67297000,67298000,67297500.0,0,0
67298000,67299000,67298500.0,0,0
67299000,67300000,67299500.0,0,0
67300000,67301000,67300500.0,0,0
67301000,67302000,67301500.0,0,0
67302000,67303000,67302500.0,0,0
67303000,67304000,67303500.0,0,0
67304000,67305000,67304500.0,0,0
67305000,67306000,67305500.0,0,0
67306000,67307000,67306500.0,0,0
67307000,67308000,67307500.0,0,0
67308000,67309000,67308500.0,0,0
67309000,67310000,67309500.0,0,0
67310000,67311000,67310500.0,0,0
67311000,67312000,67311500.0,0,0
67312000,67313000,67312500.0,0,0
67313000,67314000,67313500.0,0,0
67314000,67315000,67314500.0,0,0
67315000,67316000,67315500.0,0,0
67316000,67317000,67316500.0,0,0
67317000,67318000,67317500.0,0,0
67318000,67319000,67318500.0,0,0
67319000,67320000,67319500.0,0,0
67320000,67321000,67320500.0,0,0
67321000,67322000,67321500.0,0,0
67322000,67323000,67322500.0,0,0
67323000,67324000,67323500.0,0,0
67324000,67325000,67324500.0,0,0
67325000,67326000,67325500.0,0,0
67326000,67327000,67326500.0,0,0
67327000,67328000,67327500.0,0,0
67328000,67329000,67328500.0,0,0
67329000,67330000,67329500.0,0,0
67330000,67331000,67330500.0,0,0
67331000,67332000,67331500.0,0,0
67332000,67333000,67332500.0,0,0
67333000,67334000,67333500.0,0,0
67334000,67335000,67334500.0,0,0
67335000,67336000,67335500.0,0,0
67336000,67337000,67336500.0,0,0
67337000,67338000,67337500.0,0,0
67338000,67339000,67338500.0,0,0
67339000,67340000,67339500.0,0,0
67340000,67341000,67340500.0,0,0
67341000,67342000,67341500.0,0,0
67342000,67343000,67342500.0,0,0
67343000,67344000,67343500.0,0,0
67344000,67345000,67344500.0,0,0
67345000,67346000,67345500.0,0,0
67346000,67347000,67346500.0,0,0
67347000,67348000,67347500.0,0,0
67348000,67349000,67348500.0,0,0
67349000,67350000,67349500.0,0,0
67350000,67351000,67350500.0,0,0
67351000,67352000,67351500.0,0,0
67352000,67353000,67352500.0,0,0
67353000,67354000,67353500.0,0,0
67354000,67355000,67354500.0,0,0
67355000,67356000,67355500.0,0,0
67356000,67357000,67356500.0,0,0
67357000,67358000,67357500.0,0,0
67358000,67359000,67358500.0,0,0
67359000,67360000,67359500.0,0,0
67360000,67361000,67360500.0,0,0
67361000,67362000,67361500.0,0,0
67362000,67363000,67362500.0,0,0
67363000,67364000,67363500.0,0,0
67364000,67365000,67364500.0,0,0
67365000,67366000,67365500.0,0,0
67366000,67367000,67366500.0,0,0
67367000,67368000,67367500.0,0,0
67368000,67369000,67368500.0,0,0
67369000,67370000,67369500.0,0,0
67370000,67371000,67370500.0,0,0
67371000,67372000,67371500.0,0,0
67372000,67373000,67372500.0,0,0
67373000,67374000,67373500.0,0,0
67374000,67375000,67374500.0,0,0
67375000,67376000,67375500.0,0,0
67376000,67377000,67376500.0,0,0
67377000,67378000,67377500.0,0,0
67378000,67379000,67378500.0,0,0
67379000,67380000,67379500.0,0,0
67380000,67381000,67380500.0,0,0
67381000,67382000,67381500.0,0,0
67382000,67383000,67382500.0,0,0
67383000,67384000,67383500.0,0,0
67384000,67385000,67384500.0,0,0
67385000,67386000,67385500.0,0,0
67386000,67387000,67386500.0,0,0
67387000,67388000,67387500.0,0,0
67388000,67389000,67388500.0,0,0
67389000,67390000,67389500.0,0,0
67390000,67391000,67390500.0,0,0
67391000,67392000,67391500.0,0,0
67392000,67393000,67392500.0,0,0
67393000,67394000,67393500.0,0,0
67394000,67395000,67394500.0,0,0
67395000,67396000,67395500.0,0,0
67396000,67397000,67396500.0,0,0
67397000,67398000,67397500.0,0,0
67398000,67399000,67398500.0,0,0
67399000,67400000,67399500.0,0,0
67400000,67401000,67400500.0,0,0
67401000,67402000,67401500.0,0,0
67402000,67403000,67402500.0,0,0
67403000,67404000,67403500.0,0,0
67404000,67405000,67404500.0,0,0
67405000,67406000,67405500.0,0,0
67406000,67407000,67406500.0,0,0
67407000,67408000,67407500.0,0,0
67408000,67409000,67408500.0,0,0
67409000,67410000,67409500.0,0,0
67410000,67411000,67410500.0,0,0
67411000,67412000,67411500.0,0,0
67412000,67413000,67412500.0,0,0
67413000,67414000,67413500.0,0,0
67414000,67415000,67414500.0,0,0
67415000,67416000,67415500.0,0,0
67416000,67417000,67416500.0,0,0
67417000,67418000,67417500.0,0,0
67418000,67419000,67418500.0,0,0
67419000,67420000,67419500.0,0,0
67420000,67421000,67420500.0,0,0
67421000,67422000,67421500.0,0,0
67422000,67423000,67422500.0,0,0
67423000,67424000,67423500.0,0,0
67424000,67425000,67424500.0,0,0
67425000,67426000,67425500.0,0,0
67426000,67427000,67426500.0,0,0
67427000,67428000,67427500.0,0,0
67428000,67429000,67428500.0,0,0
67429000,67430000,67429500.0,0,0
67430000,67431000,67430500.0,0,0
67431000,67432000,67431500.0,0,0
67432000,67433000,67432500.0,0,0
67433000,67434000,67433500.0,0,0
67434000,67435000,67434500.0,0,0
67435000,67436000,67435500.0,0,0
67436000,67437000,67436500.0,0,0
67437000,67438000,67437500.0,0,0
67438000,67439000,67438500.0,0,0
67439000,67440000,67439500.0,0,0
67440000,67441000,67440500.0,0,0
67441000,67442000,67441500.0,0,0
67442000,67443000,67442500.0,0,0
67443000,67444000,67443500.0,0,0
67444000,67445000,67444500.0,0,0
67445000,67446000,67445500.0,0,0
67446000,67447000,67446500.0,0,0
67447000,67448000,67447500.0,0,0
67448000,67449000,67448500.0,0,0
67449000,67450000,67449500.0,0,0
67450000,67451000,67450500.0,0,0
67451000,67452000,67451500.0,0,0
67452000,67453000,67452500.0,0,0
67453000,67454000,67453500.0,0,0
67454000,67455000,67454500.0,0,0
67455000,67456000,67455500.0,0,0
67456000,67457000,67456500.0,0,0
67457000,67458000,67457500.0,0,0
67458000,67459000,67458500.0,0,0
67459000,67460000,67459500.0,0,0
67460000,67461000,67460500.0,0,0
67461000,67462000,67461500.0,0,0
67462000,67463000,67462500.0,0,0
67463000,67464000,67463500.0,0,0
67464000,67465000,67464500.0,0,0
67465000,67466000,67465500.0,0,0
67466000,67467000,67466500.0,0,0
67467000,67468000,67467500.0,0,0
67468000,67469000,67468500.0,0,0
67469000,67470000,67469500.0,0,0
67470000,67471000,67470500.0,0,0
67471000,67472000,67471500.0,0,0
67472000,67473000,67472500.0,0,0
67473000,67474000,67473500.0,0,0
67474000,67475000,67474500.0,0,0
67475000,67476000,67475500.0,0,0
67476000,67477000,67476500.0,0,0
67477000,67478000,67477500.0,0,0
67478000,67479000,67478500.0,0,0
67479000,67480000,67479500.0,0,0
67480000,67481000,67480500.0,0,0
67481000,67482000,67481500.0,0,0
67482000,67483000,67482500.0,0,0
67483000,67484000,67483500.0,0,0
67484000,67485000,67484500.0,0,0
67485000,67486000,67485500.0,0,0
67486000,67487000,67486500.0,0,0
67487000,67488000,67487500.0,0,0
67488000,67489000,67488500.0,0,0
67489000,67490000,67489500.0,0,0
67490000,67491000,67490500.0,0,0
67491000,67492000,67491500.0,0,0
67492000,67493000,67492500.0,0,0
67493000,67494000,67493500.0,0,0
67494000,67495000,67494500.0,0,0
67495000,67496000,67495500.0,0,0
67496000,67497000,67496500.0,0,0
67497000,67498000,67497500.0,0,0
67498000,67499000,67498500.0,0,0
67499000,67500000,67499500.0,0,0
67500000,67501000,67500500.0,1,0
67501000,67502000,67501500.0,0,0
67502000,67503000,67502500.0,0,0
67503000,67504000,67503500.0,0,0
67504000,67505000,67504500.0,0,0
67505000,67506000,67505500.0,0,0
67506000,67507000,67506500.0,0,0
67507000,67508000,67507500.0,0,0
67508000,67509000,67508500.0,0,0
67509000,67510000,67509500.0,0,0
67510000,67511000,67510500.0,0,0
67511000,67512000,67511500.0,0,0
67512000,67513000,67512500.0,0,0
67513000,67514000,67513500.0,0,0
67514000,67515000,67514500.0,0,0
67515000,67516000,67515500.0,0,0
67516000,67517000,67516500.0,0,0
67517000,67518000,67517500.0,0,0
67518000,67519000,67518500.0,0,0
67519000,67520000,67519500.0,0,0
67520000,67521000,67520500.0,0,0
67521000,67522000,67521500.0,0,0
67522000,67523000,67522500.0,0,0
67523000,67524000,67523500.0,0,0
67524000,67525000,67524500.0,0,0
67525000,67526000,67525500.0,0,0
67526000,67527000,67526500.0,0,0
67527000,67528000,67527500.0,0,0
67528000,67529000,67528500.0,0,0
67529000,67530000,67529500.0,0,0
67530000,67531000,67530500.0,0,0
67531000,67532000,67531500.0,0,0
67532000,67533000,67532500.0,0,0
67533000,67534000,67533500.0,0,0
67534000,67535000,67534500.0,0,0
67535000,67536000,67535500.0,0,0
67536000,67537000,67536500.0,0,0
67537000,67538000,67537500.0,0,0
67538000,67539000,67538500.0,0,0
67539000,67540000,67539500.0,0,0
67540000,67541000,67540500.0,0,0
67541000,67542000,67541500.0,0,0
67542000,67543000,67542500.0,0,0
67543000,67544000,67543500.0,0,0
67544000,67545000,67544500.0,0,0
67545000,67546000,67545500.0,0,0
67546000,67547000,67546500.0,0,0
67547000,67548000,67547500.0,0,0
67548000,67549000,67548500.0,0,0
67549000,67550000,67549500.0,0,0
67550000,67551000,67550500.0,0,0
67551000,67552000,67551500.0,0,0
67552000,67553000,67552500.0,0,0
67553000,67554000,67553500.0,0,0
67554000,67555000,67554500.0,0,0
67555000,67556000,67555500.0,0,0
67556000,67557000,67556500.0,0,0
67557000,67558000,67557500.0,0,0
67558000,67559000,67558500.0,0,0
67559000,67560000,67559500.0,0,0
67560000,67561000,67560500.0,0,0
67561000,67562000,67561500.0,0,0
67562000,67563000,67562500.0,0,0
67563000,67564000,67563500.0,0,0
67564000,67565000,67564500.0,0,0
67565000,67566000,67565500.0,0,0
67566000,67567000,67566500.0,0,0
67567000,67568000,67567500.0,0,0
67568000,67569000,67568500.0,0,0
67569000,67570000,67569500.0,0,0
67570000,67571000,67570500.0,0,0
67571000,67572000,67571500.0,0,0
67572000,67573000,67572500.0,0,0
67573000,67574000,67573500.0,0,0
67574000,67575000,67574500.0,0,0
67575000,67576000,67575500.0,0,0
67576000,67577000,67576500.0,0,0
67577000,67578000,67577500.0,0,0
67578000,67579000,67578500.0,0,0
67579000,67580000,67579500.0,0,0
67580000,67581000,67580500.0,0,0
67581000,67582000,67581500.0,0,0
67582000,67583000,67582500.0,0,0
67583000,67584000,67583500.0,0,0
67584000,67585000,67584500.0,0,0
67585000,67586000,67585500.0,0,0
67586000,67587000,67586500.0,0,0
67587000,67588000,67587500.0,0,0
67588000,67589000,67588500.0,0,0
67589000,67590000,67589500.0,0,0
67590000,67591000,67590500.0,0,0
67591000,67592000,67591500.0,0,0
67592000,67593000,67592500.0,0,0
67593000,67594000,67593500.0,0,0
67594000,67595000,67594500.0,0,0
67595000,67596000,67595500.0,0,0
67596000,67597000,67596500.0,0,0
67597000,67598000,67597500.0,0,0
67598000,67599000,67598500.0,0,0
67599000,67600000,67599500.0,0,0
67600000,67601000,67600500.0,0,0
67601000,67602000,67601500.0,0,0
67602000,67603000,67602500.0,0,0
67603000,67604000,67603500.0,0,0
67604000,67605000,67604500.0,0,0
67605000,67606000,67605500.0,0,0
67606000,67607000,67606500.0,0,0
67607000,67608000,67607500.0,0,0
67608000,67609000,67608500.0,0,0
67609000,67610000,67609500.0,0,0
67610000,67611000,67610500.0,0,0
67611000,67612000,67611500.0,0,0
67612000,67613000,67612500.0,0,0
67613000,67614000,67613500.0,0,0
67614000,67615000,67614500.0,0,0
67615000,67616000,67615500.0,0,0
67616000,67617000,67616500.0,0,0
67617000,67618000,67617500.0,0,0
67618000,67619000,67618500.0,0,0
67619000,67620000,67619500.0,0,0
67620000,67621000,67620500.0,0,0
67621000,67622000,67621500.0,0,0
67622000,67623000,67622500.0,0,0
67623000,67624000,67623500.0,0,0
67624000,67625000,67624500.0,0,0
67625000,67626000,67625500.0,0,0
67626000,67627000,67626500.0,0,0
67627000,67628000,67627500.0,0,0
67628000,67629000,67628500.0,0,0
67629000,67630000,67629500.0,0,0
67630000,67631000,67630500.0,0,0
67631000,67632000,67631500.0,0,0
67632000,67633000,67632500.0,0,0
67633000,67634000,67633500.0,0,0
67634000,67635000,67634500.0,0,0
67635000,67636000,67635500.0,0,0
67636000,67637000,67636500.0,0,0
67637000,67638000,67637500.0,0,0
67638000,67639000,67638500.0,0,0
67639000,67640000,67639500.0,0,0
67640000,67641000,67640500.0,0,0
67641000,67642000,67641500.0,0,0
67642000,67643000,67642500.0,0,0
67643000,67644000,67643500.0,0,0
67644000,67645000,67644500.0,0,0
67645000,67646000,67645500.0,0,0
67646000,67647000,67646500.0,0,0
67647000,67648000,67647500.0,0,0
67648000,67649000,67648500.0,0,0
67649000,67650000,67649500.0,0,0
67650000,67651000,67650500.0,0,0
67651000,67652000,67651500.0,0,0
67652000,67653000,67652500.0,0,0
67653000,67654000,67653500.0,0,0
67654000,67655000,67654500.0,0,0
67655000,67656000,67655500.0,0,0
67656000,67657000,67656500.0,0,0
67657000,67658000,67657500.0,0,0
67658000,67659000,67658500.0,0,0
67659000,67660000,67659500.0,0,0
67660000,67661000,67660500.0,0,0
67661000,67662000,67661500.0,0,0
67662000,67663000,67662500.0,0,0
67663000,67664000,67663500.0,0,0
67664000,67665000,67664500.0,0,0
67665000,67666000,67665500.0,0,0
67666000,67667000,67666500.0,0,0
67667000,67668000,67667500.0,0,0
67668000,67669000,67668500.0,0,0
67669000,67670000,67669500.0,0,0
67670000,67671000,67670500.0,0,0
67671000,67672000,67671500.0,0,0
67672000,67673000,67672500.0,0,0
67673000,67674000,67673500.0,0,0
67674000,67675000,67674500.0,0,0
67675000,67676000,67675500.0,0,0
67676000,67677000,67676500.0,0,0
67677000,67678000,67677500.0,0,0
67678000,67679000,67678500.0,0,0
67679000,67680000,67679500.0,0,0
67680000,67681000,67680500.0,0,0
67681000,67682000,67681500.0,0,0
67682000,67683000,67682500.0,0,0
67683000,67684000,67683500.0,0,0
67684000,67685000,67684500.0,0,0
67685000,67686000,67685500.0,0,0
67686000,67687000,67686500.0,0,0
67687000,67688000,67687500.0,0,0
67688000,67689000,67688500.0,0,0
67689000,67690000,67689500.0,0,0
67690000,67691000,67690500.0,0,0
67691000,67692000,67691500.0,0,0
67692000,67693000,67692500.0,0,0
67693000,67694000,67693500.0,0,0
67694000,67695000,67694500.0,0,0
67695000,67696000,67695500.0,0,0
67696000,67697000,67696500.0,0,0
67697000,67698000,67697500.0,0,0
67698000,67699000,67698500.0,0,0
67699000,67700000,67699500.0,0,0
67700000,67701000,67700500.0,0,0
67701000,67702000,67701500.0,0,0
67702000,67703000,67702500.0,0,0
67703000,67704000,67703500.0,0,0
67704000,67705000,67704500.0,0,0
67705000,67706000,67705500.0,0,0
67706000,67707000,67706500.0,0,0
67707000,67708000,67707500.0,0,0
67708000,67709000,67708500.0,0,0
67709000,67710000,67709500.0,0,0
67710000,67711000,67710500.0,0,0
67711000,67712000,67711500.0,0,0
67712000,67713000,67712500.0,0,0
67713000,67714000,67713500.0,0,0
67714000,67715000,67714500.0,0,0
67715000,67716000,67715500.0,0,0
67716000,67717000,67716500.0,0,0
67717000,67718000,67717500.0,0,0
67718000,67719000,67718500.0,0,0
67719000,67720000,67719500.0,0,0
67720000,67721000,67720500.0,0,0
67721000,67722000,67721500.0,0,0
67722000,67723000,67722500.0,0,0
67723000,67724000,67723500.0,0,0
67724000,67725000,67724500.0,0,0
67725000,67726000,67725500.0,0,0
67726000,67727000,67726500.0,0,0
67727000,67728000,67727500.0,0,0
67728000,67729000,67728500.0,0,0
67729000,67730000,67729500.0,0,0
67730000,67731000,67730500.0,0,0
67731000,67732000,67731500.0,0,0
67732000,67733000,67732500.0,0,0
67733000,67734000,67733500.0,0,0
67734000,67735000,67734500.0,0,0
67735000,67736000,67735500.0,0,0
67736000,67737000,67736500.0,0,0
67737000,67738000,67737500.0,0,0
67738000,67739000,67738500.0,0,0
67739000,67740000,67739500.0,0,0
67740000,67741000,67740500.0,0,0
67741000,67742000,67741500.0,0,0
67742000,67743000,67742500.0,0,0
67743000,67744000,67743500.0,0,0
67744000,67745000,67744500.0,0,0
67745000,67746000,67745500.0,0,0
67746000,67747000,67746500.0,0,0
67747000,67748000,67747500.0,0,0
67748000,67749000,67748500.0,0,0
67749000,67750000,67749500.0,0,0
67750000,67751000,67750500.0,0,0
67751000,67752000,67751500.0,0,0
67752000,67753000,67752500.0,0,0
67753000,67754000,67753500.0,0,0
67754000,67755000,67754500.0,0,0
